name,category,subcategory,confidence
Slurrp Farm Millet Healthy Instant Noodles,Grocery & Food,Pantry Essentials,0.5398343801498413
Nissin Geki Hot & Spicy Korean Chicken Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.4557094871997833
MasterChow Instant Cup Noodles (Chowmein Flavour),Grocery & Food,Pantry Essentials,0.528473436832428
Nissin Geki Hot & Spicy Korean Veg Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.4722878336906433
Nissin Mazedar Masala Noodles (Cup) - Pack of 3,Grocery & Food,Pantry Essentials,0.4968920052051544
MasterChow Instant Cup Noodles (Chowmein Flavour) + Instant Cup Noodles (Korean 2X Spicy Flavour) Combo,Grocery & Food,Pantry Essentials,0.5289745926856995
Sunfeast Yippee Magic Masala Instant Noodles (360 g),Grocery & Food,Pantry Essentials,0.5000001788139343
Slurrp Farm Foxtail Millet Noodles,Grocery & Food,Pantry Essentials,0.4474145770072937
Yu Chilli Manchurian Instant Cup Noodles (70 g),Grocery & Food,Pantry Essentials,0.46029266715049744
Ching's Secret Schezwan Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.4764880836009979
Slurrp Farm Little Millet Noodles,Grocery & Food,Pantry Essentials,0.4909396171569824
Yu Zingy Cheese Instant Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.49498364329338074
Top Ramen Atta Masala Noodles,Grocery & Food,Pantry Essentials,0.48393332958221436
MasterChow Japanese Udon Noodles,Grocery & Food,Pantry Essentials,0.4235459566116333
Ching's Secret Manchurian Flavoured Instant Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.42195597290992737
Sunfeast Yippee Magic Masala Noodles - 240 g - Pack of 2,Grocery & Food,Pantry Essentials,0.4980306923389435
Yu Red Hot Korean Chicken Cup Noodles - Spicy Ramen - Pack of 2,Grocery & Food,Pantry Essentials,0.4151075780391693
Wai Wai Chinese Hakka Egg Noodles,Grocery & Food,Pantry Essentials,0.372871994972229
MasterChow Chinese Hakka Noodles,Grocery & Food,Pantry Essentials,0.4209355115890503
Yu Butter Chicken Cup Noodles (70 g),Grocery & Food,Pantry Essentials,0.5173119306564331
Yu Chilli Chicken Instant Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.45641374588012695
Yu Peri Peri Instant Pasta Cup + Yu Chilli Chicken Instant Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.5611435174942017
Yu Three Cheese Instant Pasta Cup + Yu Chilli Chicken Instant Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.565845251083374
Patanjali Chatpata Atta Noodles (Classic Family Pack),Grocery & Food,Snacks & Beverages,0.419983446598053
Yu Chilli Manchurian Instant Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.4599885940551758
Yu Butter Chicken Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.534509539604187
Nissin Spiced Chicken Cup Noodles - Pack of 3,Grocery & Food,Pantry Essentials,0.4602352976799011
Moi Soi Udon Flat Noodles,Grocery & Food,Pantry Essentials,0.3930708169937134
Yu Desi Chowmein With Sauce And Veggies,Grocery & Food,Pantry Essentials,0.430054247379303
Slurrp Farm Foxtail Millet Noodles + Slurrp Farm Little Millet Noodles Combo,Grocery & Food,Pantry Essentials,0.48397964239120483
Maggi Chicken Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.4382452964782715
Wai Wai Xtra Spicy Dynamite Chicken Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.4166673719882965
Yu Chilli Chicken Instant Cup Noodles + Yu Butter Chicken Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.5444728136062622
WickedGud Nourishing Hakka Noodles,Grocery & Food,Pantry Essentials,0.38393592834472656
Wai Wai Dynamite Xtra Spicy Tama Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.43944525718688965
MasterChow Chowmein Sauce + Chinese Hakka Noodles Combo,Grocery & Food,Pantry Essentials,0.48535722494125366
Yu Instant Schezwan Hakka Noodles (Steamed Hakka + Sauce + Veggies),Grocery & Food,Pantry Essentials,0.45286568999290466
Knorr Spicy Jjajangmyeon Ramen Noodles,Grocery & Food,Pantry Essentials,0.44289401173591614
MasterChow Japanese Udon Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.42213132977485657
Yu Chilli Manchurian Instant Cup Noodles + Yu Zingy Cheese Instant Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.5434643030166626
Keya Veg Hakka Noodles,Grocery & Food,Pantry Essentials,0.4716813862323761
Yu Instant Kung Pao Chicken Hakka Noodles (Steamed Hakka + Sauce + Chicken),Grocery & Food,Pantry Essentials,0.3890655040740967
Yu Chilli Chicken Instant Cup Noodles + Yu Zingy Cheese Instant Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.5265498757362366
Moi Soi Veg Long Hakka Noodles,Grocery & Food,Pantry Essentials,0.36492305994033813
MasterChow Chinese Hakka Noodles + Healthy Whole Wheat Noodles Combo,Grocery & Food,Pantry Essentials,0.5262525081634521
Yu Instant Schezwan Hakka Noodles (Steamed Hakka + Sauce + Veggies) - Buy 1 Get 1 Free,Grocery & Food,Pantry Essentials,0.4422540068626404
Yu Chilli Chicken Instant Cup Noodles + Yu Instant Kung Pao Chicken Hakka Noodles (Steamed Hakka + Sauce + Chicken) Combo,Grocery & Food,Pantry Essentials,0.4459804594516754
Yu Desi Chowmein With Sauce And Veggies + Yu Instant Schezwan Hakka Noodles (Steamed Hakka + Sauce + Veggies) Combo,Grocery & Food,Pantry Essentials,0.47601819038391113
Yu Desi Chowmein With Sauce And Veggies + Yu Chilli Manchurian Instant Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.547021746635437
Yu Chilli Chicken Instant Cup Noodles + Yu Instant Schezwan Hakka Noodles (Steamed Hakka + Sauce + Veggies) Combo,Grocery & Food,Pantry Essentials,0.4873199462890625
Real Thai Rice Paper,Grocery & Food,Pantry Essentials,0.3445757031440735
MasterChow Crunchy Garlic Chilli Crisps + Healthy Whole Wheat Noodles Combo,Grocery & Food,Pantry Essentials,0.5264101624488831
Moi Soi Soi Udon Flat Noodles + Soi Veg Long Hakka Noodles Combo,Grocery & Food,Pantry Essentials,0.4304109811782837
Samyang Ramen Instant Noodles - Carbo Hot Chicken Flavour,Grocery & Food,Pantry Essentials,0.42152369022369385
Yu Desi Chowmein With Sauce And Veggies + Yu Chilli Chicken Instant Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.5387711524963379
Yu Chilli Manchurian Instant Cup Noodles + Yu Instant Schezwan Hakka Noodles (Steamed Hakka + Sauce + Veggies) Combo,Grocery & Food,Pantry Essentials,0.49993497133255005
Samyang Ramen Instant Noodles - Cheese Hot Chicken Flavour,Grocery & Food,Pantry Essentials,0.4470198154449463
Nongshim Shin Ramyun Spicy Flavoured Instant Noodle Soup,Grocery & Food,Pantry Essentials,0.49948567152023315
Nongshim Shin Cup Noodles,Grocery & Food,Pantry Essentials,0.4773809611797333
Samyang 2x Spicy Ramen Instant Noodles - Hot Chicken Flavour,Grocery & Food,Pantry Essentials,0.4214179515838623
Samyang Ramen Instant Noodles - Hot Chicken Flavour,Grocery & Food,Pantry Essentials,0.41822391748428345
Nongshim Kimchi Shin Noodle Soup,Grocery & Food,Pantry Essentials,0.4537423551082611
Samyang Ramen Instant Noodles - Jjajang Hot Chicken Flavour,Grocery & Food,Pantry Essentials,0.4283152222633362
Nongshim Shin Ramyun Spicy Chicken Noodles Soup - Pack of 2,Grocery & Food,Pantry Essentials,0.5019631385803223
Real Thai Rice Stick Noodles,Grocery & Food,Pantry Essentials,0.4995023310184479
Kab's Jackpot Korean Ramyun Soup Noodles,Grocery & Food,Pantry Essentials,0.4665476679801941
Kab's Jackpot 2x Hot & Spicy Instant Noodles,Grocery & Food,Pantry Essentials,0.48155710101127625
Samyang Ramen Instant Noodles - Kimchi,Grocery & Food,Pantry Essentials,0.39600735902786255
Nongshim Kimchi Ramyun Noodle Soup,Grocery & Food,Pantry Essentials,0.4815371036529541
Nongshim Shin Red Super Spicy Noodles,Grocery & Food,Pantry Essentials,0.41801226139068604
YOPOKKI Cheese Topokki Rice Cake,Grocery & Food,Pantry Essentials,0.4511769115924835
Nongshim Big Bowl Shin Kimchi Noodle Soup,Grocery & Food,Pantry Essentials,0.45852670073509216
YOPOKKI Jjajang Topokki Rice Cake,Grocery & Food,Pantry Essentials,0.41254451870918274
MasterChow Red Chilli Sauce + Healthy Whole Wheat Noodles Combo,Grocery & Food,Pantry Essentials,0.5368615388870239
MasterChow Red Chilli Sauce + Chinese Hakka Noodles Combo,Grocery & Food,Pantry Essentials,0.4669089913368225
Kab's Jackpot 2X Chicken Schezwan Ramen Noodles,Grocery & Food,Pantry Essentials,0.3975294530391693
Nongshim Bowl Spicy Chicken Noodle Soup,Grocery & Food,Pantry Essentials,0.4556664824485779
MasterChow Green Chilli Sauce + Chinese Hakka Noodles Combo,Grocery & Food,Pantry Essentials,0.4714958667755127
Nongshim Shin Ramyun Kimchi Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.4673437178134918
MasterChow Dark Soya Sauce + Chinese Hakka Noodles Combo,Grocery & Food,Pantry Essentials,0.4843384921550751
Real Thai Rice Stick Pad Thai Noodles,Grocery & Food,Pantry Essentials,0.4760030210018158
MasterChow Green Chilli Sauce + Healthy Whole Wheat Noodles Combo,Grocery & Food,Pantry Essentials,0.5365835428237915
MasterChow Dark Soya Sauce + Healthy Whole Wheat Noodles Combo,Grocery & Food,Pantry Essentials,0.5435824394226074
Kab's Jackpot Schezwan Curry Noodles,Grocery & Food,Pantry Essentials,0.4369972348213196
Nongshim Shin Ramyun Spicy Chicken Noodles Soup,Grocery & Food,Pantry Essentials,0.4799922704696655
Agnesi Le Lasagne Sheet Pasta,Grocery & Food,Pantry Essentials,0.4040892422199249
Samyang Buldak Carbonara Hot Chicken Flavoured Instant Noodles / Ramen,Grocery & Food,Pantry Essentials,0.4169824421405792
Samyang Buldak Hot Chicken Flavoured Instant Noodles / Ramen,Grocery & Food,Pantry Essentials,0.4182610511779785
Samyang Ramen Buldak Cheese Hot Chicken Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.43753179907798767
Nongshim Red Super Spicy Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.4705505669116974
Indomie Flavoured Instant Noodles - Rasa Kari Ayam,Grocery & Food,Pantry Essentials,0.45214617252349854
MasterChow Chowmein Sauce + Healthy Whole Wheat Noodles Combo,Grocery & Food,Pantry Essentials,0.5517702102661133
Indomie Flavoured Instant Noodles - Rasa Soto Mie,Grocery & Food,Pantry Essentials,0.4411073923110962
Sakura Udon Noodles,Grocery & Food,Pantry Essentials,0.34020018577575684
Urban Platter Shirataki Noodles,Grocery & Food,Pantry Essentials,0.48027944564819336
Kab's Jackpot Hot & Spicy Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.5051577091217041
Ottogi Regular Round Wheat Noodles,Grocery & Food,Pantry Essentials,0.4542779326438904
MasterChow Healthy Whole Wheat Noodles + Bang Bang Chilli & Garlic Stir Fry Cooking Sauce (Ready to Cook) Combo,Grocery & Food,Pantry Essentials,0.5760773420333862
Sunfeast Yippee Magic Masala Instant Noodles (240 g) + Sunfeast Yippee Tricolor Instant Pasta - Masala Combo,Grocery & Food,Pantry Essentials,0.5641302466392517
Yu Zingy Cheese Instant Cup Noodles + Yu Three Cheese Instant Pasta Cup Combo,Grocery & Food,Pantry Essentials,0.5672122240066528
Sunfeast Yippee Magic Masala Instant Noodles + Sunfeast Yippee Tricolor Instant Pasta - Masala Combo,Grocery & Food,Pantry Essentials,0.5707489848136902
Sunfeast Yippee Magic Masala Instant Noodles + Sunfeast Yippee Instant Pasta Treat - Cheese Combo,Grocery & Food,Pantry Essentials,0.5848471522331238
Sunfeast Yippee Magic Masala Instant Noodles (240 g) + Sunfeast Yippee Instant Pasta Treat - Cheese Combo,Grocery & Food,Pantry Essentials,0.5826287269592285
Moi Soi Soi Sichuan Chilli Oil + Soi Veg Long Hakka Noodles Combo,Grocery & Food,Pantry Essentials,0.4646439254283905
MasterChow Chinese Hakka Noodles + Bang Bang Chilli & Garlic Stir Fry Cooking Sauce (Ready to Cook) Combo,Grocery & Food,Pantry Essentials,0.5298687815666199
Moi Soi Sichuan Chilli Oil + Moi Soi Udon Flat Noodles Combo,Grocery & Food,Pantry Essentials,0.45727288722991943
Maggi 2-Minute Special Masala Instant Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.48416680097579956
Yu Chilli Manchurian Instant Cup Noodles + Yu Peri Peri Instant Pasta Cup Combo,Grocery & Food,Pantry Essentials,0.5677812099456787
Nissin Geki Hot & Spicy Korean Chicken Cup Noodles,Grocery & Food,Pantry Essentials,0.47334927320480347
Nissin Geki - Hot & Spicy Korean Chicken Flavoured Instant Noodles - Pack of 3,Grocery & Food,Pantry Essentials,0.463867723941803
Knorr Korean Ramen Spicy Jjajangmyeon Veg Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.46639907360076904
Sunfeast Yippee Power up Atta Instant Noodles,Grocery & Food,Pantry Essentials,0.4551427960395813
WickedGud Masala Flavoured Instant Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.4774644672870636
WickedGud Curry Instant Noodles,Grocery & Food,Pantry Essentials,0.4685913920402527
MasterChow Thai Basil Noodles with Cooking Sauce - Pack of 2,Grocery & Food,Pantry Essentials,0.5042283535003662
WickedGud Schezwan Instant Noodles,Grocery & Food,Pantry Essentials,0.42632031440734863
Sunfeast Yippee Quik Mealz Veggie Delight Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.4924842119216919
MasterChow Sweet & Spicy Noodles with Cooking Sauce - Pack of 2,Grocery & Food,Pantry Essentials,0.5523626804351807
Sunfeast Yippee Quik Mealz Chicken Delight Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.48653754591941833
Sunfeast Yippee Magic With Millets Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.48892080783843994
MasterChow Schezwan Noodles with Cooking Sauce - Pack of 2,Grocery & Food,Pantry Essentials,0.5273767709732056
Nongshim Stir Fry Shin Ramyun Noodles With Cheese,Grocery & Food,Pantry Essentials,0.5207087993621826
Samyang Buldak Carbonara Hot Chicken Ramen Cup Noodles,Grocery & Food,Pantry Essentials,0.39920955896377563
Tata Tea Premium Tea (100 g) - Pack of 2,Grocery & Food,Snacks & Beverages,0.3222222222222222
Samyang Buldak Hot Chicken Ramen Cup Noodles (Halal),Grocery & Food,Snacks & Beverages,0.3999764323234558
Brooke Bond Red Label Natural Care Tea,Health & Beauty,Health Care,0.3638492524623871
Ottogi Yeul Ramen Noodles,Grocery & Food,Pantry Essentials,0.3880210220813751
Tata Tea Premium,Grocery & Food,Pantry Essentials,0.34653228521347046
Indomie Mi Goreng Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.4581679105758667
Tata Tea Premium Tea - Pack of 2,Health & Beauty,Health Care,0.3296380639076233
Wagh Bakri Spiced Tea,Grocery & Food,Pantry Essentials,0.3408142328262329
Tata Tea Gold,Jewelry & Watches,Fine Jewelry,0.344909131526947
Brooke Bond Taj Mahal Tea,Jewelry & Watches,Fine Jewelry,0.4162335693836212
Brooke Bond Taj Mahal Tea 500 g,Jewelry & Watches,Fine Jewelry,0.4152914881706238
Wagh Bakri Premium Tea (250 g),Fashion & Accessories,Women's Fashion,0.3
Tata Tea Agni Special Blend Tea,Grocery & Food,Pantry Essentials,0.39784809947013855
Brooke Bond Taj Mahal Tea (1 kg),Jewelry & Watches,Fine Jewelry,0.36126670241355896
Brooke Bond Taj Mahal Tea Bags,Jewelry & Watches,Fine Jewelry,0.39139172434806824
Brooke Bond Taj Mahal Tea 250 g,Jewelry & Watches,Fine Jewelry,0.44306623935699463
Wagh Bakri Premium Tea (500 g),Fashion & Accessories,Women's Fashion,0.3
Tata Tea Gold Black Tea,Grocery & Food,Snacks & Beverages,0.6222222222222222
Tata Tea Premium Tea Bags,Grocery & Food,Snacks & Beverages,0.38236773014068604
Brooke Bond Taaza Tea,Jewelry & Watches,Fine Jewelry,0.2552911341190338
Tata Tea Gold Care,Health & Beauty,Health Care,0.3542340099811554
Marvel Premium Tea,Party & Events,Party Supplies,0.38075488805770874
Society Masala Instant Tea Premix,Grocery & Food,Pantry Essentials,0.39357656240463257
Wagh Bakri Premium Leaf Tea,Garden & Outdoor,Outdoor Living,0.3074590563774109
Chaayos Masala Chai Tea Bags,Grocery & Food,Snacks & Beverages,0.47317221760749817
Tata Tea Premium Mumbai Cutting Chai,Grocery & Food,Snacks & Beverages,0.3222222222222222
Tata Tea Gold Tea - Pack of 2,Grocery & Food,Snacks & Beverages,0.3222222222222222
Society Masala Tea,Party & Events,Party Supplies,0.39423811435699463
Organic India Tulsi Ginger Tea Bags,Health & Beauty,Health Care,0.3452313542366028
Tata Tea Premium Mumbai Cutting Chai - Pack of 2,Grocery & Food,Snacks & Beverages,0.3222222222222222
Typhoo Classic Assam Tea Bags,Grocery & Food,Snacks & Beverages,0.38172537088394165
Tetley Premium Black Leaf Tea (250 g) - Pack of 2,Garden & Outdoor,Gardening,0.32266509532928467
Society Tea,Party & Events,Party Supplies,0.4188976287841797
Saburi Elaichi Tea,Grocery & Food,Pantry Essentials,0.40675538778305054
Tata Tea Premium Purani Dilli Ki Mithai Chai,Grocery & Food,Pantry Essentials,0.35214975476264954
Tetley Premium Black Leaf Tea (500 g),Garden & Outdoor,Gardening,0.2788558006286621
Tetley Premium Black Leaf Tea (250 g),Garden & Outdoor,Gardening,0.2910918891429901
Society Elaichi Instant Tea Premix,Grocery & Food,Pantry Essentials,0.3807799220085144
Society Elaichi Adrak Flavour Tea,Party & Events,Party Supplies,0.36764055490493774
Dorje Teas Roasted Darjeeling Tea,Grocery & Food,Pantry Essentials,0.32185956835746765
Dorje Teas The Original Chai,Party & Events,Party Supplies,0.2972390651702881
Organic India Tulsi Original Tea Bags,Grocery & Food,Snacks & Beverages,0.31263792514801025
Wagh Bakri Navchetan Leaf Tea,Fashion & Accessories,Women's Fashion,0.3
Girnar Ginger Chai Instant Tea Premix,Grocery & Food,Pantry Essentials,0.32896173000335693
Marvel Yellow Tea,Party & Events,Party Supplies,0.3674943447113037
Tata Tea Premium Purani Dilli Ki Mithai Chai - Pack of 2,Grocery & Food,Snacks & Beverages,0.3222222222222222
Parle Platina Hide & Seek Choco Rolls Sandwich Cream Biscuits,Grocery & Food,Snacks & Beverages,0.6222222222222222
Brooke Bond Red Label Tea - Pack of 2,Party & Events,Party Supplies,0.278114914894104
Girnar Masala Instant Tea Premix,Grocery & Food,Pantry Essentials,0.3576963245868683
Lotte Choco Pie Gift Box,Party & Events,Party Supplies,0.3402083218097687
Twinings Mint Green Tea Bags,Grocery & Food,Snacks & Beverages,0.3782520294189453
Brooke Bond Red Label Tea,Party & Events,Party Supplies,0.30141007900238037
Twinings Earl Grey Green Tea Bags,Garden & Outdoor,Gardening,0.35353243350982666
Britannia Shubhkamnaye Meetha Namkeen Delights Biscuits Gift Pack,Grocery & Food,Snacks & Beverages,0.4332577586174011
Open Secret Chocolate Nutty Cookies Gift Hamper (Assorted),Grocery & Food,Snacks & Beverages,0.4256207048892975
"Parle Center Filled Biscuits (Choco, Milano Collection)",Grocery & Food,Snacks & Beverages,0.5322732925415039
Britannia Shubhkamnaye Choco Delights Biscuits Gift Pack,Grocery & Food,Snacks & Beverages,0.4579530954360962
Oreo Moments Assorted Biscuits Gift Pack,Grocery & Food,Snacks & Beverages,0.537905752658844
Unibic Assorted Cookies / Biscuits Gift Pack - Pack of 6,Grocery & Food,Snacks & Beverages,0.5227371454238892
Orion Strawberry Choco Pie,Party & Events,Party Supplies,0.34860560297966003
Winkies Festives Swiss Roll,Party & Events,Party Supplies,0.39681124687194824
Orion Choco Pie Biscuits Gift Pack,Grocery & Food,Snacks & Beverages,0.47757264971733093
Open Secret Celebration Cookies Gift Pack with Assorted Chocolate,Party & Events,Party Supplies,0.4116504490375519
Winkies Novo Chocolate Cake,Party & Events,Party Supplies,0.3733001947402954
"Open Secret Assorted Cookies Gift Pack - Choco Almonds, White Choco Cashews & Peanut Butter",Grocery & Food,Pantry Essentials,0.49940168857574463
Open Secret Festive Nutty Cookies Gift Pack,Grocery & Food,Snacks & Beverages,0.3968302607536316
"Open Secret Assorted Cookies Gift Pack - Choco Almonds, White Choco Cashews & Peanut Butter + Open Secret Un-Junked Chocolate Almond Brownie + Open Secret Dark Choco Almond Chocolate Bar Pack Combo",Grocery & Food,Snacks & Beverages,0.39729833602905273
"Open Secret Assorted Chocolate Cookies - Choco Almonds, White Choco Cashews & Peanuts Butter - Pack of 2",Grocery & Food,Snacks & Beverages,0.5472673773765564
Britannia Shubhkamnaye Dry Fruit Delights Biscuits Gift Pack,Grocery & Food,Snacks & Beverages,0.5327558517456055
"Parle Platina Hide & Seek Center Filled Biscuits (Choco, Milano Collection) - Pack of 2",Grocery & Food,Snacks & Beverages,0.4788002371788025
Besan Laddu by Bikano,Fashion & Accessories,Men's Fashion,0.2830362319946289
McVitie's Festivities Assorted Biscuit,Grocery & Food,Snacks & Beverages,0.3537636697292328
Shayam Chikki/Gajak by Vijay Kumar Ajay Kumar Garg,Fashion & Accessories,Men's Fashion,0.27231621742248535
Gur Shalimar Gajak/Patti Gulab,Fashion & Accessories,Women's Fashion,0.27636146545410156
Premium Soan Papdi by Bikano,Grocery & Food,Pantry Essentials,0.26645785570144653
Peanut Gajak/Patti by Gulab,Grocery & Food,Pantry Essentials,0.37649935483932495
Nova Nova Special Celebration Chocolate Gift Box,Party & Events,Party Supplies,0.43459513783454895
McVitie's Festivities Assorted Cookies Gift Pack,Party & Events,Party Supplies,0.43923500180244446
Sapphire Butter Cookies Gift Pack (Gold Collection),Grocery & Food,Snacks & Beverages,0.37516358494758606
Kaju Katli by Amul,Fashion & Accessories,Women's Fashion,0.2950397729873657
Gulab Jamun by Haldiram's,Fashion & Accessories,Men's Fashion,0.22171542048454285
Classic Soan Papdi by Lal,Fashion & Accessories,Men's Fashion,0.27985838055610657
Dryfruit Patisa by Haldiram's,Fashion & Accessories,Men's Fashion,0.27738523483276367
Open & Eat Gulab Jamun by Gits,Grocery & Food,Pantry Essentials,0.38841286301612854
Rasgulla by Haldiram's,Sports & Fitness,Sports Equipment,0.3
Agra Petha by Haldiram's,Fashion & Accessories,Women's Fashion,0.24063289165496826
Agra Chikki/Gajak by Vijay Kumar Ajay Kumar Garg,Jewelry & Watches,Watches,0.23078081011772156
Peanut Gajak Gulab,Grocery & Food,Pantry Essentials,0.42317262291908264
Choras Moongfali Gajak Patti by Vijay Kumar Ajay Kumar Garg,Grocery & Food,Pantry Essentials,0.18747760355472565
Gur Gajak/Patti Gulab,Fashion & Accessories,Women's Fashion,0.2483081966638565
Royal Rasgulla by Bikano,Sports & Fitness,Sports Equipment,0.3
Bhatinda Gajak by Gulab,Grocery & Food,Pantry Essentials,0.29624029994010925
Special Peanut Gajak/Patti Gulab,Grocery & Food,Pantry Essentials,0.39406660199165344
Karachi Halwa by Gulab,Fashion & Accessories,Women's Fashion,0.3
Premium Dry Petha by Gulab,Industrial & Scientific,Lab & Scientific,0.3354771137237549
Gol-M-Gol Gulab Jamun by Bikaji,Grocery & Food,Pantry Essentials,0.27583247423171997
Assorted Premium Chikki by Gulab,Grocery & Food,Pantry Essentials,0.28773316740989685
Gol-Matol Rasgulla by Bikaji,Sports & Fitness,Sports Equipment,0.3
Open & Eat Rasgulla by Gits,Sports & Fitness,Sports Equipment,0.3
Pista Gajak by Gulab,Grocery & Food,Pantry Essentials,0.22597743570804596
Gur Pare Assorted Sweets by Gulab,Grocery & Food,Snacks & Beverages,0.44789013266563416
Kaju Katli - Om Sweets,Grocery & Food,Snacks & Beverages,0.38892030715942383
Cham Cham by Bikano,Fashion & Accessories,Women's Fashion,0.27624577283859253
Ras Malai (Frozen) by Amul,Health & Beauty,Health Care,0.1724354773759842
Rasgulla by Amul,Sports & Fitness,Sports Equipment,0.3
Chaulai Patti by Gulab,Grocery & Food,Pantry Essentials,0.3027215898036957
Badam Coconut Burfi by GO DESi,Grocery & Food,Pantry Essentials,0.3582001328468323
Moongdal Halwa - Gulab,Fashion & Accessories,Women's Fashion,0.3
Festive Dhamaka Sweets Gift Pack - Lal,Party & Events,Party Supplies,0.5176352858543396
Raj Bhog by Haldiram's,Fashion & Accessories,Men's Fashion,0.21824276447296143
Channa Burfi by Gulab,Grocery & Food,Pantry Essentials,0.2588235139846802
Sugar Shalimar Gajak/Patti by Gulab,Beauty & Personal Care,Makeup,0.3
Gud Tangdi by Gulab,Grocery & Food,Pantry Essentials,0.245326966047287
Shakkar Para by Gulab,Grocery & Food,Pantry Essentials,0.16304975748062134
Sattu Laddu - Barosi,Grocery & Food,Pantry Essentials,0.22273194789886475
Chana Patti by Gulab,Fashion & Accessories,Women's Fashion,0.2719242572784424
Open & Eat Rasgulla by Gits + Open & Eat Gulab Jamun by Gits Combo,Grocery & Food,Pantry Essentials,0.373127818107605
Assorted Sweets Gift Pack by Om Sweets,Grocery & Food,Snacks & Beverages,0.4777848720550537
Luxury Arabian Baklava by Oasis Baklawa,Fashion & Accessories,Women's Fashion,0.3232954144477844
Assorted Baklava (250 g) by The Baklava Box,Fashion & Accessories,Women's Fashion,0.20714962482452393
Fusion Baklava by Oasis Baklawa,Fashion & Accessories,Women's Fashion,0.3
Festive Utsav Gift Pack by Lal,Party & Events,Party Supplies,0.4691009521484375
Jaggic Gud Peanut Candies,Grocery & Food,Snacks & Beverages,0.4150056838989258
Special Patisa by Om Sweets,Grocery & Food,Snacks & Beverages,0.3934202790260315
Rosello Baklava by Oasis Baklawa,Fashion & Accessories,Women's Fashion,0.3
Chaitri Gulab Gulkand by Two Brothers Organic Farms,Fashion & Accessories,Women's Fashion,0.3
Dry Fruit Besan Laddu by Haldiram's,Grocery & Food,Pantry Essentials,0.2519102692604065
Gulab Milan Gift Pack,Party & Events,Event Planning,0.35994040966033936
Gulab Double Mithaas Gift Pack,Party & Events,Event Planning,0.2618933320045471
Kaju Katli by Haldiram's,Fashion & Accessories,Women's Fashion,0.24249258637428284
Gurh Khasta Gajak/Patti by Vijay Kumar Ajay Kumar Garg,Fashion & Accessories,Men's Fashion,0.2577574551105499
Besan Laddu By Lal,Fashion & Accessories,Men's Fashion,0.298980712890625
Moongfali Gajak Patti by Vijay Kumar Ajay Kumar Garg,Industrial & Scientific,Lab & Scientific,0.18661323189735413
Gur Rewdi by Gulab + Gulab Peanut + Gulab Popcorn (Gajjak & Rewri Flavoured) Combo,Grocery & Food,Pantry Essentials,0.479855477809906
Gur Chana by Haldiram's,Fashion & Accessories,Women's Fashion,0.3117867112159729
Gur Rewdi by Gulab,Fashion & Accessories,Women's Fashion,0.3
Family Pack Chikki by paper boat,Electronics,Audio Devices,0.3
Til Patti/ Gajak by Vijay Kumar Ajay Kumar Garg,Fashion & Accessories,Men's Fashion,0.22551235556602478
Premium Mysore Pak by Lal,Grocery & Food,Pantry Essentials,0.2325621247291565
Cow Ghee Soan Papdi by Haldiram's,Fashion & Accessories,Women's Fashion,0.3
Gur Roll Gajak/Patti Gulab,Grocery & Food,Pantry Essentials,0.26186197996139526
Chana Dry Fruit Burfi by Haldiram's,Grocery & Food,Snacks & Beverages,0.27364590764045715
Panjeeri Laddu by Bikano,Grocery & Food,Pantry Essentials,0.20609310269355774
Kesar Peda by Lal,Fashion & Accessories,Women's Fashion,0.21406376361846924
Gurh Elaichi Rewdi/Sikka by Vijay Kumar Ajay Kumar Garg,Fashion & Accessories,Women's Fashion,0.3
Sweet Rasgulla by Lal,Fashion & Accessories,Women's Fashion,0.3
Karachi Halwa by Lal,Fashion & Accessories,Women's Fashion,0.3
