_id,name,category,subcategory,confidence
6785cc25f1b3c86bf83e39d1,RiteBite Max Protein Daily Choco Almond Bar : 50 gms,Grocery & Food,Pantry Essentials,0.37319937348365784
6785cc25f1b3c86bf83e39d2,Too Yumm Xoxo Bold Tomato : 70 gm,Grocery & Food,Pantry Essentials,0.23666155338287354
6785cc25f1b3c86bf83e39d3,Gujjibhai Jain  Special Instant Bhel : 80 gms,Grocery & Food,Pantry Essentials,0.24915772676467896
6785cc25f1b3c86bf83e39d4,Yoga Bar Breakfast Protein Bar - Blueberry Pie : 50 gms,Grocery & Food,Snacks & Beverages,0.5050132870674133
6785cc25f1b3c86bf83e39d5,Too Yumm Karare Twisties Masala Blast : 65 g,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e39d6,Yoga Bar Breakfast Protein Bar - Apricot Fig : 50 gms,Grocery & Food,Snacks & Beverages,0.48000267148017883
6785cc25f1b3c86bf83e39d7,Yoga Bar Multigrain Energy Bar - Chocolate Chunk Nut : 38 gms,Personal Care,Health & Wellness,0.3925132751464844
6785cc25f1b3c86bf83e39d8,Threptin Lite Diskettes : 275 gms,Party & Events,Party Supplies,0.06904240697622299
6785cc25f1b3c86bf83e39d9,Yoga Bar Multigrain Energy Bar - Nuts & Seeds : 38 gms,Grocery & Food,Snacks & Beverages,0.34823042154312134
6785cc25f1b3c86bf83e39da,RiteBite Peanut Butter Snack Bar : 40 gms,Grocery & Food,Snacks & Beverages,0.45393645763397217
6785cc25f1b3c86bf83e39db,Yoga Bar Protein Bar Blueberry Blast : 50 g,Personal Care,Health & Wellness,0.41072946786880493
6785cc25f1b3c86bf83e39dc,RiteBite Max Protein Daily Choco Berry Bar : 50 gms,Grocery & Food,Pantry Essentials,0.3237258791923523
6785cc25f1b3c86bf83e39dd,RiteBite Max Protein Daily Choco Classic Bar : 50 gms,Grocery & Food,Pantry Essentials,0.30145663022994995
6785cc25f1b3c86bf83e39de,RiteBite Choco Delite Snack Bar : 40 gms,Grocery & Food,Snacks & Beverages,0.44591397047042847
6785cc25f1b3c86bf83e39df,RiteBite Nuts & Seeds Snack Bar : 35 gms,Grocery & Food,Snacks & Beverages,0.4920182228088379
6785cc25f1b3c86bf83e39e0,RiteBite Fruit & Seeds Snack Bar : 35 gms,Grocery & Food,Snacks & Beverages,0.4822407364845276
6785cc25f1b3c86bf83e39e1,McCain Aloo Tikki : 760 gms,Automotive,Cars & Motorbike,0.21855264902114868
6785cc25f1b3c86bf83e39e2,RiteBite Yogurt Berry Snack Bar : 35 gms,Grocery & Food,Snacks & Beverages,0.45092952251434326
6785cc25f1b3c86bf83e39e3,McCain Veggie Fingers : 400 gms,Garden & Outdoor,Gardening,0.23832517862319946
6785cc25f1b3c86bf83e39e4,McCain Potato Cheese Shotz : 400 gms,Grocery & Food,Pantry Essentials,0.3145516514778137
6785cc25f1b3c86bf83e39e5,ITC Master Chef Veggie Pizza Pocket : 340 gms,Grocery & Food,Pantry Essentials,0.3500158190727234
6785cc25f1b3c86bf83e39e6,Prasuma Cheesy Spicy Veg Frozen Momos : 24 Pieces,Grocery & Food,Pantry Essentials,0.2960098683834076
6785cc25f1b3c86bf83e39e7,Godrej Yummiez Potato Cheese Bites : 400 gms,Grocery & Food,Snacks & Beverages,0.3336712718009949
6785cc25f1b3c86bf83e39e8,Mccain Masala Fries : 375 gms,Grocery & Food,Pantry Essentials,0.30714020133018494
6785cc25f1b3c86bf83e39e9,Switz Spring Roll Dough 20 Sheet : 275 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e39ea,Prasuma Vegetable & Paneer Frozen Momos: 24 Pieces,Grocery & Food,Pantry Essentials,0.30763739347457886
6785cc25f1b3c86bf83e39eb,Amul Happy Treats French Fries : 425 gms,Grocery & Food,Snacks & Beverages,0.34834399819374084
6785cc25f1b3c86bf83e39ec,Sumeru Piri Piri Masala French Fries - Crispy & Spicy : 400 gms,Grocery & Food,Pantry Essentials,0.39368143677711487
6785cc25f1b3c86bf83e39ed,Mccain Crazy Fries Masala Mix : 400 gms,Grocery & Food,Pantry Essentials,0.350250780582428
6785cc25f1b3c86bf83e39ee,Switz Samosa Dough 50 Sheet : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e39ef,Wow Corn & Cheese Momos : 20 Pieces,Grocery & Food,Pantry Essentials,0.3235132396221161
6785cc25f1b3c86bf83e39f0,Wow Veg Darjeeling Momos : 20 Pieces,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e39f1,Switz Puff Paratha - 5 Pieces : 400 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e39f2,ITC Master Chef Crispy French Fries : 420 gms,Grocery & Food,Pantry Essentials,0.3160681426525116
6785cc25f1b3c86bf83e39f3,Amul Happy Treats Aloo Tikki : 400 gms,Grocery & Food,Snacks & Beverages,0.3359755575656891
6785cc25f1b3c86bf83e39f4,ITC Master Chef Alphabytes : 450 gms,Grocery & Food,Pantry Essentials,0.29364532232284546
6785cc25f1b3c86bf83e39f5,McCain Emoti Bites : 415 gms,Electronics,Audio Devices,0.12790143489837646
6785cc25f1b3c86bf83e39f6,Godrej Yummiez Cheese Corn Nuggets : 400 gms,Grocery & Food,Pantry Essentials,0.3405793309211731
6785cc25f1b3c86bf83e39f7,Sumeru Sweet Corn Kernels : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e39f8,Switz Samosa Dough 25 Sheet : 250 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e39f9,Amul Happy Treats Cheese Onion Paratha : 500 gms,Grocery & Food,Pantry Essentials,0.3957671821117401
6785cc25f1b3c86bf83e39fa,Amul Happy Treats Masti Dahi Tikki : 300 gms,Party & Events,Party Supplies,0.3515000343322754
6785cc25f1b3c86bf83e39fb,McCain Tandoori Veggie Nuggets : 325 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e39fc,Act II Microwave Popcorn - Butter : 99 gms,Electronics,Home Appliances,0.4294326901435852
6785cc25f1b3c86bf83e39fd,Act II Classic Salted Popcorn : 30 gms,Grocery & Food,Snacks & Beverages,0.30309581756591797
6785cc25f1b3c86bf83e39fe,Makai For Popcorn : 500 gms,Grocery & Food,Pantry Essentials,0.3111969828605652
6785cc25f1b3c86bf83e39ff,Act II Butter Delite Flavour Popcorn : 450 gms,Grocery & Food,Snacks & Beverages,0.31618690490722656
6785cc25f1b3c86bf83e3a00,Act II Butter Delite Popcorn : 70 gms,Grocery & Food,Snacks & Beverages,0.29718905687332153
6785cc25f1b3c86bf83e3a01,Act II Tandoori Tadka Popcorn : 70 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e3a02,Act II Tomato Chilli Popcorn : 59 gms,Grocery & Food,Pantry Essentials,0.2916884422302246
6785cc25f1b3c86bf83e3a03,Act II Golden Sizzle Popcorn : 30 gms,Party & Events,Party Supplies,0.3602164387702942
6785cc25f1b3c86bf83e3a04,4700 BC Cheese Microwave Popcorn : 94 gms,Electronics,Home Appliances,0.33119091391563416
6785cc25f1b3c86bf83e3a05,4700 BC Barbeque Microwave Popcorn : 92 gms,Electronics,Home Appliances,0.37046241760253906
6785cc25f1b3c86bf83e3a06,Act II Chilli Surprise Popcorn : 30 gms,Baby Products,Baby Care,0.2779514789581299
6785cc25f1b3c86bf83e3a07,4700 BC Instant Barbeque Popcorn : 30 gms,Grocery & Food,Snacks & Beverages,0.2825421094894409
6785cc25f1b3c86bf83e3a08,Beyond Snack Original Style Kerala Banana Chips - Pack of 2,Grocery & Food,Snacks & Beverages,0.5577345490455627
6785cc25f1b3c86bf83e3a09,Chheda's Long Masala Banana Chips,Grocery & Food,Snacks & Beverages,0.43448081612586975
6785cc25f1b3c86bf83e3a0a,"Beyond Snack Sour Cream, Onion & Parsley Kerala Banana Chips - Pack of 2",Grocery & Food,Snacks & Beverages,0.544635534286499
6785cc25f1b3c86bf83e3a0b,Lay's Classic Salted Flavor Potato Chips - Pack of 2,Grocery & Food,Snacks & Beverages,0.4332682490348816
6785cc25f1b3c86bf83e3a0c,Beyond Snack Kerala Peri Peri Banana Chips - Pack of 2,Grocery & Food,Snacks & Beverages,0.5186028480529785
6785cc25f1b3c86bf83e3a0d,Beyond Snack Peri Peri Kerala Banana Chips - Pack of 2,Grocery & Food,Snacks & Beverages,0.5366125106811523
6785cc25f1b3c86bf83e3a0e,Beyond Snack Desi Masala Kerala Banana Chips - Pack of 2,Grocery & Food,Snacks & Beverages,0.5939257144927979
6785cc25f1b3c86bf83e3a0f,Lay's Indian Masala Magic Flavor Potato Chips,Grocery & Food,Snacks & Beverages,0.4728965759277344
6785cc25f1b3c86bf83e3a10,Piknik Classic Tomato Chilli Soya Sticks - Pack of 4,Grocery & Food,Pantry Essentials,0.37855082750320435
6785cc25f1b3c86bf83e3a11,Beyond Snack Hot and Sweet Chilli Kerala Banana Chips - Pack of 2,Grocery & Food,Snacks & Beverages,0.5909662842750549
6785cc25f1b3c86bf83e3a12,Beyond Snack Salt & Black Pepper Kerala Banana Chips - Pack of 2,Grocery & Food,Snacks & Beverages,0.5851759314537048
6785cc25f1b3c86bf83e3a13,Lay's Gourmet Potato Chips - Vintage Cheese & Paprika Flavour - Pack of 2,Grocery & Food,Snacks & Beverages,0.40217411518096924
6785cc25f1b3c86bf83e3a14,Bingo Mad Angles Tomato Madness Crisps - Pack of 3,Grocery & Food,Snacks & Beverages,0.3329692482948303
6785cc25f1b3c86bf83e3a15,Pringles Pizza Flavoured Potato Chips,Grocery & Food,Snacks & Beverages,0.42396509647369385
6785cc25f1b3c86bf83e3a16,Crax Cheese Balls - Pack of 3,Grocery & Food,Snacks & Beverages,0.3041231632232666
6785cc25f1b3c86bf83e3a17,Chheda's Salt-n-Pepper Banana Chips - 170 g,Grocery & Food,Snacks & Beverages,0.43401214480400085
6785cc25f1b3c86bf83e3a18,Peppy Tomato Discs Crisps - Pack of 4,Grocery & Food,Snacks & Beverages,0.302611768245697
6785cc25f1b3c86bf83e3a19,Saffola Munchiez Masala Twist Ragi Chips,Grocery & Food,Snacks & Beverages,0.4818500876426697
6785cc25f1b3c86bf83e3a1a,Let's Try Potato Wafers,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e3a1b,Natkhat Masala Wheat Puff Crisps,Grocery & Food,Pantry Essentials,0.3837044835090637
6785cc25f1b3c86bf83e3a1c,Pringles Tangy Tomato Twist Potato Chips + Sprite Lime Flavored Soft Drink 750 ml Combo,Grocery & Food,Snacks & Beverages,0.46150538325309753
6785cc25f1b3c86bf83e3a1d,Kurkure Chaat Fills Crisps (Bhel Chutney Twist),Grocery & Food,Snacks & Beverages,0.3274229168891907
6785cc25f1b3c86bf83e3a1e,Gulab Aloo Chips,Grocery & Food,Snacks & Beverages,0.30233585834503174
6785cc25f1b3c86bf83e3a1f,Pringles South African Peri Peri Chips,Smart Home,Smart Devices,0.3
6785cc25f1b3c86bf83e3a20,Pringles Desi Masala Tadka Potato Chips,Grocery & Food,Snacks & Beverages,0.4628964960575104
6785cc25f1b3c86bf83e3a21,Maggi 2 - Minute Instant Noodles,Grocery & Food,Pantry Essentials,0.44359833002090454
6785cc25f1b3c86bf83e3a22,Bingo Mad Angles Achaari Masti Crisps + Bingo Mad Angles Tomato Madness Crisps + Bingo Mad Angles Masala Madness Crisps Combo,Grocery & Food,Snacks & Beverages,0.41281750798225403
6785cc25f1b3c86bf83e3a23,Maggi Cuppa Masala Cup Noodles,Grocery & Food,Pantry Essentials,0.512322723865509
6785cc25f1b3c86bf83e3a24,Maggi Nutri-Licious Masala Veg Atta Noodles,Grocery & Food,Pantry Essentials,0.5731896758079529
6785cc25f1b3c86bf83e3a25,Ching's Secret Just Soak Veg Hakka Noodles,Grocery & Food,Pantry Essentials,0.40355658531188965
6785cc25f1b3c86bf83e3a26,Maggi Spicy Garlic Instant Noodles,Grocery & Food,Pantry Essentials,0.5252964496612549
6785cc25f1b3c86bf83e3a27,Wai Wai Ready To Eat Chicken Flavoured Noodles,Grocery & Food,Pantry Essentials,0.4249587059020996
6785cc25f1b3c86bf83e3a28,Tops Plain Noodles,Grocery & Food,Pantry Essentials,0.41890954971313477
6785cc25f1b3c86bf83e3a29,Maggi Masala 2 Minutes Instant Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.4637206196784973
6785cc25f1b3c86bf83e3a2a,Nissin Geki - Hot & Spicy Korean Veg Flavoured Instant Noodles - Pack of 3,Grocery & Food,Pantry Essentials,0.48071110248565674
6785cc25f1b3c86bf83e3a2b,Wai Wai Ready To Eat Veg Masala Flavoured Noodles,Grocery & Food,Pantry Essentials,0.4820086359977722
6785cc25f1b3c86bf83e3a2c,Sunfeast Yippee Magic Masala Instant Noodles (240 g),Grocery & Food,Pantry Essentials,0.5083639621734619
6785cc25f1b3c86bf83e3a2d,Wai Wai Ready To Eat Cup Noodles,Grocery & Food,Pantry Essentials,0.4641563296318054
6785cc25f1b3c86bf83e3a2e,Nissin Mazedar Masala Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.5146828889846802
6785cc25f1b3c86bf83e3a2f,Maggi Cuppa Chilly Chow Cup Noodles,Grocery & Food,Pantry Essentials,0.4552265405654907
6785cc25f1b3c86bf83e3a30,Top Ramen Curry Veg Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.41301554441452026
6785cc25f1b3c86bf83e3a31,Timios Millet Masala Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.5363900661468506
6785cc25f1b3c86bf83e3a32,Yu Veg Hakka Noodles - Chowmein Style,Grocery & Food,Pantry Essentials,0.38544052839279175
6785cc25f1b3c86bf83e3a33,Sunfeast Yippee Magic Masala Instant Noodles,Grocery & Food,Pantry Essentials,0.5189967155456543
6785cc25f1b3c86bf83e3a34,Nissin Veggi Manchow Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.45722007751464844
6785cc25f1b3c86bf83e3a35,Nissin Geki Hot & Spicy Korean Kimchi Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.46427857875823975
6785cc25f1b3c86bf83e3a36,Nissin Geki Hot & Spicy Korean Veg Cup Noodles,Grocery & Food,Pantry Essentials,0.4685080051422119
6785cc25f1b3c86bf83e3a37,Wai Wai Ready To Eat Chicken Cup Noodles,Grocery & Food,Pantry Essentials,0.45419806241989136
6785cc25f1b3c86bf83e3a38,Tops Plain Noodles + Tops Premium Synthetic (White) Vinegar + Tops Dark Soy Sauce Combo,Grocery & Food,Pantry Essentials,0.4868147373199463
6785cc25f1b3c86bf83e3a39,Maggi Nutri-licious Masala Veg Atta Noodles with Spinach,Grocery & Food,Pantry Essentials,0.5503883361816406
6785cc25f1b3c86bf83e3a3a,Top Ramen Masala Noodles,Grocery & Food,Pantry Essentials,0.46568596363067627
6785cc25f1b3c86bf83e3a3b,Timios Millet Tomato Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.5072705745697021
6785cc25f1b3c86bf83e3a3c,Maggi Instant Chicken Noodles,Grocery & Food,Pantry Essentials,0.4823158383369446
6785cc25f1b3c86bf83e3a3d,Yu 100% Whole Wheat Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.47106367349624634
6785cc25f1b3c86bf83e3a3e,Sunfeast Yippee Mood Masala Instant Noodles,Grocery & Food,Pantry Essentials,0.5137782096862793
6785cc25f1b3c86bf83e3a3f,Saffron Chin Chin Hakka Noodles,Grocery & Food,Pantry Essentials,0.402323454618454
6785cc25f1b3c86bf83e3a40,"Saffola Oodles Instant Noodles, No Maida",Grocery & Food,Pantry Essentials,0.4970339238643646
6785cc25f1b3c86bf83e3a41,Maggi Special Masala Spicy Instant Noodles - Pack of 12,Grocery & Food,Pantry Essentials,0.5833188891410828
6785cc25f1b3c86bf83e3a42,Maggi Spicy Manchurian Instant Noodles,Grocery & Food,Pantry Essentials,0.5220387578010559
6785cc25f1b3c86bf83e3a43,MasterChow Healthy Whole Wheat Noodles,Grocery & Food,Pantry Essentials,0.5361664295196533
6785cc25f1b3c86bf83e3a44,Wai Wai Chinese Hakka Veg Noodles,Grocery & Food,Pantry Essentials,0.36452242732048035
6785cc25f1b3c86bf83e3a45,Yu Chilli Chicken Instant Cup Noodles (70 g),Grocery & Food,Pantry Essentials,0.4548031687736511
6785cc25f1b3c86bf83e3a46,Nissin Spiced Chicken Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.4622015357017517
6785cc25f1b3c86bf83e3a47,Ching's Secret Hot Garlic Flavoured Instant Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.5128189325332642
6785cc25f1b3c86bf83e3a48,Yu Zingy Cheese Instant Cup Noodles (80 g),Grocery & Food,Pantry Essentials,0.48310041427612305
6785cc25f1b3c86bf83e3a49,MasterChow Instant Cup Noodles (Korean 2X Spicy Flavour) - Pack of 2,Grocery & Food,Pantry Essentials,0.529611349105835
6785cc25f1b3c86bf83e3a4a,Knorr Korean Ramen Spicy Kimchi Veg Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.43367278575897217
6785cc25f1b3c86bf83e3a4b,Nissin Veggi Manchow Noodles (Cup) - Pack of 3,Grocery & Food,Pantry Essentials,0.4423820376396179
6785cc25f1b3c86bf83e3a4c,Top Ramen Masala Noodles (240 g) - Pack of 2,Grocery & Food,Pantry Essentials,0.43117329478263855
6785cc25f1b3c86bf83e3a4d,Maggi Masala Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.48821431398391724
6785cc25f1b3c86bf83e3a4e,Nissin Top Ramen Curry Veg Noodles,Grocery & Food,Pantry Essentials,0.4209490418434143
6785cc25f1b3c86bf83e3a4f,Moi Soi Veg Hakka Noodles,Grocery & Food,Pantry Essentials,0.43076270818710327
6785cc25f1b3c86bf83e3a50,Slurrp Farm Millet Healthy Instant Noodles,Grocery & Food,Pantry Essentials,0.5398343801498413
6785cc25f1b3c86bf83e3a51,Nissin Geki Hot & Spicy Korean Chicken Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.4557094871997833
6785cc25f1b3c86bf83e3a52,MasterChow Instant Cup Noodles (Chowmein Flavour),Grocery & Food,Pantry Essentials,0.528473436832428
6785cc25f1b3c86bf83e3a53,Nissin Geki Hot & Spicy Korean Veg Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.4722878336906433
6785cc25f1b3c86bf83e3a54,Nissin Mazedar Masala Noodles (Cup) - Pack of 3,Grocery & Food,Pantry Essentials,0.4968920052051544
6785cc25f1b3c86bf83e3a55,MasterChow Instant Cup Noodles (Chowmein Flavour) + Instant Cup Noodles (Korean 2X Spicy Flavour) Combo,Grocery & Food,Pantry Essentials,0.5289745926856995
6785cc25f1b3c86bf83e3a56,Sunfeast Yippee Magic Masala Instant Noodles (360 g),Grocery & Food,Pantry Essentials,0.5000001788139343
6785cc25f1b3c86bf83e3a57,Slurrp Farm Foxtail Millet Noodles,Grocery & Food,Pantry Essentials,0.4474145770072937
6785cc25f1b3c86bf83e3a58,Yu Chilli Manchurian Instant Cup Noodles (70 g),Grocery & Food,Pantry Essentials,0.46029266715049744
6785cc25f1b3c86bf83e3a59,Ching's Secret Schezwan Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.4764880836009979
6785cc25f1b3c86bf83e3a5a,Slurrp Farm Little Millet Noodles,Grocery & Food,Pantry Essentials,0.4909396171569824
6785cc25f1b3c86bf83e3a5b,Yu Zingy Cheese Instant Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.49498364329338074
6785cc25f1b3c86bf83e3a5c,Top Ramen Atta Masala Noodles,Grocery & Food,Pantry Essentials,0.48393332958221436
6785cc25f1b3c86bf83e3a5d,MasterChow Japanese Udon Noodles,Grocery & Food,Pantry Essentials,0.4235459566116333
6785cc25f1b3c86bf83e3a5e,Ching's Secret Manchurian Flavoured Instant Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.42195597290992737
6785cc25f1b3c86bf83e3a5f,Sunfeast Yippee Magic Masala Noodles - 240 g - Pack of 2,Grocery & Food,Pantry Essentials,0.4980306923389435
6785cc25f1b3c86bf83e3a60,Yu Red Hot Korean Chicken Cup Noodles - Spicy Ramen - Pack of 2,Grocery & Food,Pantry Essentials,0.4151075780391693
6785cc25f1b3c86bf83e3a61,Wai Wai Chinese Hakka Egg Noodles,Grocery & Food,Pantry Essentials,0.372871994972229
6785cc25f1b3c86bf83e3a62,MasterChow Chinese Hakka Noodles,Grocery & Food,Pantry Essentials,0.4209355115890503
6785cc25f1b3c86bf83e3a63,Yu Butter Chicken Cup Noodles (70 g),Grocery & Food,Pantry Essentials,0.5173119306564331
6785cc25f1b3c86bf83e3a64,Yu Chilli Chicken Instant Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.45641374588012695
6785cc25f1b3c86bf83e3a65,Yu Peri Peri Instant Pasta Cup + Yu Chilli Chicken Instant Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.5611435174942017
6785cc25f1b3c86bf83e3a66,Yu Three Cheese Instant Pasta Cup + Yu Chilli Chicken Instant Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.565845251083374
6785cc25f1b3c86bf83e3a67,Patanjali Chatpata Atta Noodles (Classic Family Pack),Grocery & Food,Snacks & Beverages,0.419983446598053
6785cc25f1b3c86bf83e3a68,Yu Chilli Manchurian Instant Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.4599885940551758
6785cc25f1b3c86bf83e3a69,Yu Butter Chicken Cup Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.534509539604187
6785cc25f1b3c86bf83e3a6a,Nissin Spiced Chicken Cup Noodles - Pack of 3,Grocery & Food,Pantry Essentials,0.4602352976799011
6785cc25f1b3c86bf83e3a6b,Moi Soi Udon Flat Noodles,Grocery & Food,Pantry Essentials,0.3930708169937134
6785cc25f1b3c86bf83e3a6c,Yu Desi Chowmein With Sauce And Veggies,Grocery & Food,Pantry Essentials,0.430054247379303
6785cc25f1b3c86bf83e3a6d,Slurrp Farm Foxtail Millet Noodles + Slurrp Farm Little Millet Noodles Combo,Grocery & Food,Pantry Essentials,0.48397964239120483
6785cc25f1b3c86bf83e3a6e,Maggi Chicken Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.4382452964782715
6785cc25f1b3c86bf83e3a6f,Wai Wai Xtra Spicy Dynamite Chicken Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.4166673719882965
6785cc25f1b3c86bf83e3a70,Yu Chilli Chicken Instant Cup Noodles + Yu Butter Chicken Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.5444728136062622
6785cc25f1b3c86bf83e3a71,WickedGud Nourishing Hakka Noodles,Grocery & Food,Pantry Essentials,0.38393592834472656
6785cc25f1b3c86bf83e3a72,Wai Wai Dynamite Xtra Spicy Tama Flavoured Instant Noodles,Grocery & Food,Pantry Essentials,0.43944525718688965
6785cc25f1b3c86bf83e3a73,MasterChow Chowmein Sauce + Chinese Hakka Noodles Combo,Grocery & Food,Pantry Essentials,0.48535722494125366
6785cc25f1b3c86bf83e3a74,Yu Instant Schezwan Hakka Noodles (Steamed Hakka + Sauce + Veggies),Grocery & Food,Pantry Essentials,0.45286568999290466
6785cc25f1b3c86bf83e3a75,Knorr Spicy Jjajangmyeon Ramen Noodles,Grocery & Food,Pantry Essentials,0.44289401173591614
6785cc25f1b3c86bf83e3a76,MasterChow Japanese Udon Noodles - Pack of 2,Grocery & Food,Pantry Essentials,0.42213132977485657
6785cc25f1b3c86bf83e3a77,Yu Chilli Manchurian Instant Cup Noodles + Yu Zingy Cheese Instant Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.5434643030166626
6785cc25f1b3c86bf83e3a78,Keya Veg Hakka Noodles,Grocery & Food,Pantry Essentials,0.4716813862323761
6785cc25f1b3c86bf83e3a79,Yu Instant Kung Pao Chicken Hakka Noodles (Steamed Hakka + Sauce + Chicken),Grocery & Food,Pantry Essentials,0.3890655040740967
6785cc25f1b3c86bf83e3a7a,Yu Chilli Chicken Instant Cup Noodles + Yu Zingy Cheese Instant Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.5265498757362366
6785cc25f1b3c86bf83e3a7b,Moi Soi Veg Long Hakka Noodles,Grocery & Food,Pantry Essentials,0.36492305994033813
6785cc25f1b3c86bf83e3a7c,MasterChow Chinese Hakka Noodles + Healthy Whole Wheat Noodles Combo,Grocery & Food,Pantry Essentials,0.5262525081634521
6785cc25f1b3c86bf83e3a7d,Yu Instant Schezwan Hakka Noodles (Steamed Hakka + Sauce + Veggies) - Buy 1 Get 1 Free,Grocery & Food,Pantry Essentials,0.4422540068626404
6785cc25f1b3c86bf83e3a7e,Yu Chilli Chicken Instant Cup Noodles + Yu Instant Kung Pao Chicken Hakka Noodles (Steamed Hakka + Sauce + Chicken) Combo,Grocery & Food,Pantry Essentials,0.4459804594516754
6785cc25f1b3c86bf83e3a7f,Yu Desi Chowmein With Sauce And Veggies + Yu Instant Schezwan Hakka Noodles (Steamed Hakka + Sauce + Veggies) Combo,Grocery & Food,Pantry Essentials,0.47601819038391113
6785cc25f1b3c86bf83e3a80,Yu Desi Chowmein With Sauce And Veggies + Yu Chilli Manchurian Instant Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.547021746635437
6785cc25f1b3c86bf83e3a81,Yu Chilli Chicken Instant Cup Noodles + Yu Instant Schezwan Hakka Noodles (Steamed Hakka + Sauce + Veggies) Combo,Grocery & Food,Pantry Essentials,0.4873199462890625
6785cc25f1b3c86bf83e3a82,Real Thai Rice Paper,Grocery & Food,Pantry Essentials,0.3445757031440735
6785cc25f1b3c86bf83e3a83,MasterChow Crunchy Garlic Chilli Crisps + Healthy Whole Wheat Noodles Combo,Grocery & Food,Pantry Essentials,0.5264101624488831
6785cc25f1b3c86bf83e3a84,Moi Soi Soi Udon Flat Noodles + Soi Veg Long Hakka Noodles Combo,Grocery & Food,Pantry Essentials,0.4304109811782837
6785cc25f1b3c86bf83e3a85,Samyang Ramen Instant Noodles - Carbo Hot Chicken Flavour,Grocery & Food,Pantry Essentials,0.42152369022369385
6785cc25f1b3c86bf83e3a86,Yu Desi Chowmein With Sauce And Veggies + Yu Chilli Chicken Instant Cup Noodles Combo,Grocery & Food,Pantry Essentials,0.5387711524963379
6785cc25f1b3c86bf83e3a87,Yu Chilli Manchurian Instant Cup Noodles + Yu Instant Schezwan Hakka Noodles (Steamed Hakka + Sauce + Veggies) Combo,Grocery & Food,Pantry Essentials,0.49993497133255005
6785cc25f1b3c86bf83e3a88,Samyang Ramen Instant Noodles - Cheese Hot Chicken Flavour,Grocery & Food,Pantry Essentials,0.4470198154449463
6785cc25f1b3c86bf83e3a89,Nongshim Shin Ramyun Spicy Flavoured Instant Noodle Soup,Grocery & Food,Pantry Essentials,0.49948567152023315
6785cc25f1b3c86bf83e3a8a,Nongshim Shin Cup Noodles,Grocery & Food,Pantry Essentials,0.4773809611797333
6785cc25f1b3c86bf83e3a8b,Samyang 2x Spicy Ramen Instant Noodles - Hot Chicken Flavour,Grocery & Food,Pantry Essentials,0.4214179515838623
6785cc25f1b3c86bf83e3a8c,Samyang Ramen Instant Noodles - Hot Chicken Flavour,Grocery & Food,Pantry Essentials,0.41822391748428345
6785cc25f1b3c86bf83e3a8d,Nongshim Kimchi Shin Noodle Soup,Grocery & Food,Pantry Essentials,0.4537423551082611
6785cc25f1b3c86bf83e3a8e,Samyang Ramen Instant Noodles - Jjajang Hot Chicken Flavour,Grocery & Food,Pantry Essentials,0.4283152222633362
